datetime,Generated Energy (W),hour_sin,hour_cos,day_of_year_sin,day_of_year_cos
2014-12-03 23:30:00,0.0,-0.25881904510252157,0.9659258262890681,-0.46706492487743034,0.8842230238742036
2014-12-04 00:30:00,0.0,0.0,1.0,-0.451785789832884,0.8921264484954345
2014-12-04 01:30:00,0.0,0.25881904510252074,0.9659258262890683,-0.451785789832884,0.8921264484954345
2014-12-04 02:30:00,0.0,0.49999999999999994,0.8660254037844387,-0.451785789832884,0.8921264484954345
2014-12-04 03:30:00,0.0,0.7071067811865475,0.7071067811865476,-0.451785789832884,0.8921264484954345
2014-12-04 04:30:00,0.0,0.8660254037844386,0.5000000000000001,-0.451785789832884,0.8921264484954345
2014-12-04 05:30:00,0.0,0.9659258262890683,0.25881904510252074,-0.451785789832884,0.8921264484954345
2014-12-04 06:30:00,0.0,1.0,6.123233995736766e-17,-0.451785789832884,0.8921264484954345
2014-12-04 07:30:00,0.0,0.9659258262890683,-0.25881904510252063,-0.451785789832884,0.8921264484954345
2014-12-04 08:30:00,0.0,0.8660254037844387,-0.4999999999999998,-0.451785789832884,0.8921264484954345
2014-12-04 09:30:00,0.0,0.7071067811865476,-0.7071067811865475,-0.451785789832884,0.8921264484954345
2014-12-04 10:30:00,0.0,0.49999999999999994,-0.8660254037844387,-0.451785789832884,0.8921264484954345
2014-12-04 11:30:00,0.0,0.258819045102521,-0.9659258262890682,-0.451785789832884,0.8921264484954345
2014-12-04 12:30:00,223396.1700797832,1.2246467991473532e-16,-1.0,-0.451785789832884,0.8921264484954345
2014-12-04 13:30:00,1008802.484308305,-0.2588190451025208,-0.9659258262890683,-0.451785789832884,0.8921264484954345
2014-12-04 14:30:00,3070873.689988491,-0.4999999999999997,-0.8660254037844388,-0.451785789832884,0.8921264484954345
2014-12-04 15:30:00,3230747.2193001085,-0.7071067811865471,-0.7071067811865479,-0.451785789832884,0.8921264484954345
2014-12-04 16:30:00,3493792.127247851,-0.8660254037844384,-0.5000000000000004,-0.451785789832884,0.8921264484954345
2014-12-04 17:30:00,3400974.2853768584,-0.9659258262890683,-0.25881904510252063,-0.451785789832884,0.8921264484954345
2014-12-04 18:30:00,2977143.315792252,-1.0,-1.8369701987210297e-16,-0.451785789832884,0.8921264484954345
2014-12-04 19:30:00,1836625.2129503314,-0.9659258262890684,0.2588190451025203,-0.451785789832884,0.8921264484954345
2014-12-04 20:30:00,428867.9375473476,-0.8660254037844386,0.5000000000000001,-0.451785789832884,0.8921264484954345
2014-12-04 21:30:00,0.0,-0.7071067811865477,0.7071067811865474,-0.451785789832884,0.8921264484954345
2014-12-04 22:30:00,0.0,-0.5000000000000004,0.8660254037844384,-0.451785789832884,0.8921264484954345
2014-12-04 23:30:00,0.0,-0.25881904510252157,0.9659258262890681,-0.451785789832884,0.8921264484954345
2014-12-05 00:30:00,0.0,0.0,1.0,-0.4363729641045924,0.8997658785476209
2014-12-05 01:30:00,0.0,0.25881904510252074,0.9659258262890683,-0.4363729641045924,0.8997658785476209
2014-12-05 02:30:00,0.0,0.49999999999999994,0.8660254037844387,-0.4363729641045924,0.8997658785476209
2014-12-05 03:30:00,0.0,0.7071067811865475,0.7071067811865476,-0.4363729641045924,0.8997658785476209
2014-12-05 04:30:00,0.0,0.8660254037844386,0.5000000000000001,-0.4363729641045924,0.8997658785476209
2014-12-05 05:30:00,0.0,0.9659258262890683,0.25881904510252074,-0.4363729641045924,0.8997658785476209
2014-12-05 06:30:00,0.0,1.0,6.123233995736766e-17,-0.4363729641045924,0.8997658785476209
2014-12-05 07:30:00,0.0,0.9659258262890683,-0.25881904510252063,-0.4363729641045924,0.8997658785476209
2014-12-05 08:30:00,0.0,0.8660254037844387,-0.4999999999999998,-0.4363729641045924,0.8997658785476209
2014-12-05 09:30:00,0.0,0.7071067811865476,-0.7071067811865475,-0.4363729641045924,0.8997658785476209
2014-12-05 10:30:00,0.0,0.49999999999999994,-0.8660254037844387,-0.4363729641045924,0.8997658785476209
2014-12-05 11:30:00,0.0,0.258819045102521,-0.9659258262890682,-0.4363729641045924,0.8997658785476209
2014-12-05 12:30:00,120871.4433469468,1.2246467991473532e-16,-1.0,-0.4363729641045924,0.8997658785476209
2014-12-05 13:30:00,641408.1217089873,-0.2588190451025208,-0.9659258262890683,-0.4363729641045924,0.8997658785476209
2014-12-05 14:30:00,993772.6726195741,-0.4999999999999997,-0.8660254037844388,-0.4363729641045924,0.8997658785476209
2014-12-05 15:30:00,1393383.979147538,-0.7071067811865471,-0.7071067811865479,-0.4363729641045924,0.8997658785476209
2014-12-05 16:30:00,945114.1212176143,-0.8660254037844384,-0.5000000000000004,-0.4363729641045924,0.8997658785476209
2014-12-05 17:30:00,558845.8084566848,-0.9659258262890683,-0.25881904510252063,-0.4363729641045924,0.8997658785476209
2014-12-05 18:30:00,595120.7901562804,-1.0,-1.8369701987210297e-16,-0.4363729641045924,0.8997658785476209
2014-12-05 19:30:00,236452.0745659514,-0.9659258262890684,0.2588190451025203,-0.4363729641045924,0.8997658785476209
2014-12-05 20:30:00,44505.464527611606,-0.8660254037844386,0.5000000000000001,-0.4363729641045924,0.8997658785476209
2014-12-05 21:30:00,0.0,-0.7071067811865477,0.7071067811865474,-0.4363729641045924,0.8997658785476209
